"geo_type","geo_id","variable","estimate","moe"
"tract","47157010500","C17002_002",588,337.356
"tract","47157010500","C17002_003",495,409.956
"tract","47157010500","POP100",1642,0
"tract","47157010500","POP100_all",1642,0
"tract","47157010610","B01003_001",5879,1438.566
"tract","47157010610","B03002_001",5879,1438.566
"tract","47157010610","B03002_003",168,139.535
"tract","47157010610","B03002_004",4570,1385.899
"tract","47157010610","B03002_012",1030,626.507
"tract","47157010610","B11001_001",2118,462.189
"tract","47157010610","B19313_001",176142300,140574854.34
"tract","47157010610","B25002_001",2519,486.193
"tract","47157010610","B25002_003",401,199.782
"tract","47157010610","B25003_001",2118,462.189
"tract","47157010610","B25003_003",1501,456.41
"tract","47157010610","B25044_001",2118,462.189
"tract","47157010610","B25044_003",44,54.489
"tract","47157010610","B25044_010",296,223.204
"tract","47157010610","B28002_001",2118,462.189
"tract","47157010610","B28002_013",158,101.356
"tract","47157010610","C17002_001",5856,1437.549
"tract","47157010610","C17002_002",1581,1016.147
"tract","47157010610","C17002_003",740,502.975
"tract","47157010610","POP100",6086,0
"tract","47157010610","POP100_all",6086,0
"tract","47157010620","B01003_001",3409,1073.682
"tract","47157010620","B03002_001",3409,1073.682
"tract","47157010620","B03002_003",24,22.583
"tract","47157010620","B03002_004",2403,862.347
"tract","47157010620","B03002_012",949,815.366
"tract","47157010620","B11001_001",1114,235.238
"tract","47157010620","B19313_001",59299200,15070775.811
"tract","47157010620","B25002_001",1562,269.642
"tract","47157010620","B25002_003",448,147.082
"tract","47157010620","B25003_001",1114,235.238
"tract","47157010620","B25003_003",824,200.91
"tract","47157010620","B25044_001",1114,235.238
"tract","47157010620","B25044_003",0,24.249
"tract","47157010620","B25044_010",118,84.404
"tract","47157010620","B28002_001",1114,235.238
"tract","47157010620","B28002_013",170,120.412
"tract","47157010620","C17002_001",3409,1073.682
"tract","47157010620","C17002_002",641,657.952
"tract","47157010620","C17002_003",447,375.757
"tract","47157010620","POP100",3475,0
"tract","47157010620","POP100_all",3475,0
"tract","47157010630","B01003_001",4154,1328.778
"tract","47157010630","B03002_001",4154,1328.778
"tract","47157010630","B03002_003",10,26.096
"tract","47157010630","B03002_004",1800,774.424
"tract","47157010630","B03002_012",2344,1105.825
"tract","47157010630","B11001_001",1221,258.832
"tract","47157010630","B19313_001",63374400,17327541.67
"tract","47157010630","B25002_001",1680,258.244
"tract","47157010630","B25002_003",459,133.858
"tract","47157010630","B25003_001",1221,258.832
"tract","47157010630","B25003_003",921,252.371
"tract","47157010630","B25044_001",1221,258.832
"tract","47157010630","B25044_003",10,26.096
"tract","47157010630","B25044_010",134,77.846
"tract","47157010630","B28002_001",1221,258.832
"tract","47157010630","B28002_013",263,147.397
"tract","47157010630","C17002_001",4154,1328.778
"tract","47157010630","C17002_002",700,562.41
"tract","47157010630","C17002_003",873,729.639
"tract","47157010630","POP100",4377,0
"tract","47157010630","POP100_all",4377,0
"tract","47157010710","B01003_001",3959,899.332
"tract","47157010710","B03002_001",3959,899.332
"tract","47157010710","B03002_003",277,164.618
"tract","47157010710","B03002_004",2153,593.398
"tract","47157010710","B03002_012",1240,675.225
"tract","47157010710","B11001_001",1348,243.996
"tract","47157010710","B19313_001",90550800,25217371.248
"tract","47157010710","B25002_001",1404,231.407
"tract","47157010710","B25002_003",56,63.182
"tract","47157010710","B25003_001",1348,243.996
"tract","47157010710","B25003_003",565,207.222
"tract","47157010710","B25044_001",1348,243.996
"tract","47157010710","B25044_003",43,63.632
"tract","47157010710","B25044_010",32,34.728
"tract","47157010710","B28002_001",1348,243.996
"tract","47157010710","B28002_013",170,102.83
"tract","47157010710","C17002_001",3959,899.332
"tract","47157010710","C17002_002",494,379.772
"tract","47157010710","C17002_003",314,348.812
"tract","47157010710","POP100",5105,0
"tract","47157010710","POP100_all",5105,0
"tract","47157010720","B01003_001",3648,792.189
"tract","47157010720","B03002_001",3648,792.189
"tract","47157010720","B03002_003",452,208.622
"tract","47157010720","B03002_004",2973,753.021
"tract","47157010720","B03002_012",223,211.294
"tract","47157010720","B11001_001",1436,245.512
"tract","47157010720","B19313_001",108407000,39965968.039
"tract","47157010720","B25002_001",1593,246.254
"tract","47157010720","B25002_003",157,91.761
"tract","47157010720","B25003_001",1436,245.512
"tract","47157010720","B25003_003",944,201.467
"tract","47157010720","B25044_001",1436,245.512
"tract","47157010720","B25044_003",0,24.249
"tract","47157010720","B25044_010",180,112.241
"tract","47157010720","B28002_001",1436,245.512
"tract","47157010720","B28002_013",96,71.477
"tract","47157010720","C17002_001",3648,792.189
"tract","47157010720","C17002_002",202,200.9
"tract","47157010720","C17002_003",487,316.185
"tract","47157010720","POP100",4158,0
"tract","47157010720","POP100_all",4158,0
"tract","47157010810","B01003_001",6653,2308.796
"tract","47157010810","B03002_001",6653,2308.796
"tract","47157010810","B03002_003",441,431.617
"tract","47157010810","B03002_004",5659,2209.658
"tract","47157010810","B03002_012",419,399.921
"tract","47157010810","B11001_001",1779,368.455
"tract","47157010810","B19313_001",140469200,40794811.456
"tract","47157010810","B25002_001",2218,358.041
"tract","47157010810","B25002_003",439,174.276
"tract","47157010810","B25003_001",1779,368.455
"tract","47157010810","B25003_003",987,295.97
"tract","47157010810","B25044_001",1779,368.455
"tract","47157010810","B25044_003",0,28
"tract","47157010810","B25044_010",42,73.137
"tract","47157010810","B28002_001",1779,368.455
"tract","47157010810","B28002_013",109,105.835
"tract","47157010810","C17002_001",6653,2308.796
"tract","47157010810","C17002_002",116,105.631
"tract","47157010810","C17002_003",1905,1926.949
"tract","47157010810","POP100",6149,0
"tract","47157010810","POP100_all",6149,0
"tract","47157010820","B01003_001",4859,1200.351
"tract","47157010820","B03002_001",4859,1200.351
"tract","47157010820","B03002_003",185,122.678
"tract","47157010820","B03002_004",4415,1171.709
"tract","47157010820","B03002_012",162,208.415
"tract","47157010820","B11001_001",1603,339.881
"tract","47157010820","B19313_001",116748100,27334163.269
"tract","47157010820","B25002_001",1774,357.298
"tract","47157010820","B25002_003",171,132.325
"tract","47157010820","B25003_001",1603,339.881
"tract","47157010820","B25003_003",755,242.574
"tract","47157010820","B25044_001",1603,339.881
"tract","47157010820","B25044_003",43,41.243
"tract","47157010820","B25044_010",167,125
"tract","47157010820","B28002_001",1603,339.881
"tract","47157010820","B28002_013",86,82.462
"tract","47157010820","C17002_001",4812,1192.443
"tract","47157010820","C17002_002",379,335.917
"tract","47157010820","C17002_003",506,454.636
"tract","47157010820","POP100",4270,0
"tract","47157010820","POP100_all",4270,0
"tract","47157011010","B01003_001",3525,1175.271
"tract","47157011010","B03002_001",3525,1175.271
"tract","47157011010","B03002_003",241,227.866
"tract","47157011010","B03002_004",2262,846.17
"tract","47157011010","B03002_012",946,671.232
"tract","47157011010","B11001_001",1267,273.404
"tract","47157011010","B19313_001",67498200,17819531.292
"tract","47157011010","B25002_001",1490,274.689
"tract","47157011010","B25002_003",223,111.768
"tract","47157011010","B25003_001",1267,273.404
"tract","47157011010","B25003_003",569,171.919
"tract","47157011010","B25044_001",1267,273.404
"tract","47157011010","B25044_003",0,24.249
"tract","47157011010","B25044_010",21,40.212
"tract","47157011010","B28002_001",1267,273.404
"tract","47157011010","B28002_013",132,85.217
"tract","47157011010","C17002_001",3525,1175.271
"tract","47157011010","C17002_002",105,142.846
"tract","47157011010","C17002_003",624,676.503
"tract","47157011010","POP100",3913,0
"tract","47157011010","POP100_all",3913,0
"tract","47157011020","B01003_001",1375,385.623
"tract","47157011020","B03002_001",1375,385.623
"tract","47157011020","B03002_003",47,43.324
"tract","47157011020","B03002_004",1259,390.124
"tract","47157011020","B03002_012",59,73.007
"tract","47157011020","B11001_001",598,139.09
"tract","47157011020","B19313_001",36837000,17315598.32
"tract","47157011020","B25002_001",981,156.541
"tract","47157011020","B25002_003",383,78
"tract","47157011020","B25003_001",598,139.09
"tract","47157011020","B25003_003",323,120.354
"tract","47157011020","B25044_001",598,139.09
"tract","47157011020","B25044_003",8,19.105
"tract","47157011020","B25044_010",9,19.105
"tract","47157011020","B28002_001",598,139.09
"tract","47157011020","B28002_013",51,42.544
"tract","47157011020","C17002_001",1375,385.623
"tract","47157011020","C17002_002",60,70.406
"tract","47157011020","C17002_003",482,336.155
"tract","47157011020","POP100",1457,0
"tract","47157011020","POP100_all",1457,0
"tract","47157011100","B01003_001",1549,427.8
"tract","47157011100","B03002_001",1549,427.8
"tract","47157011100","B03002_003",0,19.799
"tract","47157011100","B03002_004",1483,424.44
"tract","47157011100","B03002_012",0,19.799
"tract","47157011100","B11001_001",696,207.608
"tract","47157011100","B19313_001",25615700,8400451.887
"tract","47157011100","B25002_001",853,215.411
"tract","47157011100","B25002_003",157,71.449
"tract","47157011100","B25003_001",696,207.608
"tract","47157011100","B25003_003",422,197.517
"tract","47157011100","B25044_001",696,207.608
"tract","47157011100","B25044_003",19,27.785
"tract","47157011100","B25044_010",65,48.374
"tract","47157011100","B28002_001",696,207.608
"tract","47157011100","B28002_013",148,149.897
"tract","47157011100","C17002_001",1549,427.8
"tract","47157011100","C17002_002",343,202.072
"tract","47157011100","C17002_003",240,152.801
"tract","47157011100","POP100",1477,0
"tract","47157011100","POP100_all",1477,0
"tract","47157011200","B01003_001",946,240.811
"tract","47157011200","B03002_001",946,240.811
"tract","47157011200","B03002_003",9,18.547
"tract","47157011200","B03002_004",934,242.268
"tract","47157011200","B03002_012",0,24.249
"tract","47157011200","B11001_001",549,140.549
"tract","47157011200","B19313_001",15227500,4704489.322
"tract","47157011200","B25002_001",709,151.093
"tract","47157011200","B25002_003",160,72.464
"tract","47157011200","B25003_001",549,140.549
"tract","47157011200","B25003_003",356,130.476
"tract","47157011200","B25044_001",549,140.549
"tract","47157011200","B25044_003",46,39.345
"tract","47157011200","B25044_010",169,96.109
"tract","47157011200","B28002_001",549,140.549
"tract","47157011200","B28002_013",263,109.645
"tract","47157011200","C17002_001",946,240.811
"tract","47157011200","C17002_002",223,128.988
"tract","47157011200","C17002_003",125,73.164
"tract","47157011200","POP100",1373,0
"tract","47157011200","POP100_all",1373,0
"tract","47157011300","B01003_001",1221,253.014
"tract","47157011300","B03002_001",1221,253.014
"tract","47157011300","B03002_003",153,114.935
"tract","47157011300","B03002_004",822,266.603
"tract","47157011300","B03002_012",20,33.106
"tract","47157011300","B11001_001",726,133.207
"tract","47157011300","B19313_001",38440900,9849377.166
"tract","47157011300","B25002_001",865,145.911
"tract","47157011300","B25002_003",139,72.25
"tract","47157011300","B25003_001",726,133.207
"tract","47157011300","B25003_003",604,107.336
"tract","47157011300","B25044_001",726,133.207
"tract","47157011300","B25044_003",0,19.799
"tract","47157011300","B25044_010",188,71.113
"tract","47157011300","B28002_001",726,133.207
"tract","47157011300","B28002_013",111,58.694
"tract","47157011300","C17002_001",1205,253.014
"tract","47157011300","C17002_002",157,99.045
"tract","47157011300","C17002_003",100,69.354
"tract","47157011300","POP100",1285,0
"tract","47157011300","POP100_all",1285,0
"tract","47157011401","B01003_001",1625,445.594
"tract","47157011401","B03002_001",1625,445.594
"tract","47157011401","B03002_003",229,191.599
"tract","47157011401","B03002_004",1213,356.411
"tract","47157011401","B03002_012",25,48.249
"tract","47157011401","B11001_001",756,208.293
"tract","47157011401","B19313_001",36184100,11310906.82
"tract","47157011401","B25002_001",771,207.507
"tract","47157011401","B25002_003",15,31.113
"tract","47157011401","B25003_001",756,208.293
"tract","47157011401","B25003_003",717,213.848
"tract","47157011401","B25044_001",756,208.293
"tract","47157011401","B25044_003",0,24.249
"tract","47157011401","B25044_010",229,76.472
"tract","47157011401","B28002_001",756,208.293
"tract","47157011401","B28002_013",139,80.474
"tract","47157011401","C17002_001",1625,445.594
"tract","47157011401","C17002_002",136,132.537
"tract","47157011401","C17002_003",318,242.969
"tract","47157011401","POP100",1188,0
"tract","47157011401","POP100_all",1188,0
"tract","47157011402","B01003_001",3763,524.023
"tract","47157011402","B03002_001",3763,524.023
"tract","47157011402","B03002_003",895,301.325
"tract","47157011402","B03002_004",2644,477.782
"tract","47157011402","B03002_012",167,105.929
"tract","47157011402","B11001_001",1087,306.007
"tract","47157011402","B19313_001",106826100,64243998.516
"tract","47157011402","B25002_001",1370,304.869
"tract","47157011402","B25002_003",283,138.224
"tract","47157011402","B25003_001",1087,306.007
"tract","47157011402","B25003_003",1087,306.007
"tract","47157011402","B25044_001",1087,306.007
"tract","47157011402","B25044_003",0,19.799
"tract","47157011402","B25044_010",195,113.547
"tract","47157011402","B28002_001",1087,306.007
"tract","47157011402","B28002_013",143,176.556
"tract","47157011402","C17002_001",1749,495.718
"tract","47157011402","C17002_002",256,148.529
"tract","47157011402","C17002_003",345,272.077
"tract","47157011402","POP100",3499,0
"tract","47157011402","POP100_all",3499,0
"tract","47157011500","B01003_001",1925,647.328
"tract","47157011500","B03002_001",1925,647.328
"tract","47157011500","B03002_003",10,24.759
"tract","47157011500","B03002_004",1886,647.328
"tract","47157011500","B03002_012",0,28
"tract","47157011500","B11001_001",667,181.174
"tract","47157011500","B19313_001",29167400,10802142.213
"tract","47157011500","B25002_001",1082,245.854
"tract","47157011500","B25002_003",415,158.259
"tract","47157011500","B25003_001",667,181.174
"tract","47157011500","B25003_003",493,172.835
"tract","47157011500","B25044_001",667,181.174
"tract","47157011500","B25044_003",49,45.078
"tract","47157011500","B25044_010",194,126.511
"tract","47157011500","B28002_001",667,181.174
"tract","47157011500","B28002_013",212,113.917
"tract","47157011500","C17002_001",1879,626.177
"tract","47157011500","C17002_002",706,519.96
"tract","47157011500","C17002_003",144,149.084
"tract","47157011500","POP100",2337,0
"tract","47157011500","POP100_all",2337,0
"tract","47157011600","B01003_001",2071,680.327
"tract","47157011600","B03002_001",2071,680.327
"tract","47157011600","B03002_003",38,38.223
"tract","47157011600","B03002_004",1987,681.177
"tract","47157011600","B03002_012",37,43.405
"tract","47157011600","B11001_001",776,169.358
"tract","47157011600","B19313_001",26006700,9095973.286
"tract","47157011600","B25002_001",1019,196.7
"tract","47157011600","B25002_003",243,114.42
"tract","47157011600","B25003_001",776,169.358
"tract","47157011600","B25003_003",556,147.614
"tract","47157011600","B25044_001",776,169.358
"tract","47157011600","B25044_003",13,31.432
"tract","47157011600","B25044_010",277,98.965
"tract","47157011600","B28002_001",776,169.358
"tract","47157011600","B28002_013",210,110.408
"tract","47157011600","C17002_001",1957,680.495
"tract","47157011600","C17002_002",468,284.547
"tract","47157011600","C17002_003",741,538.671
"tract","47157011600","POP100",2274,0
"tract","47157011600","POP100_all",2274,0
"tract","47157011700","B01003_001",1036,250.89
"tract","47157011700","B03002_001",1036,250.89
"tract","47157011700","B03002_003",134,60.166
"tract","47157011700","B03002_004",868,248.727
"tract","47157011700","B03002_012",14,28.653
"tract","47157011700","B11001_001",489,108.374
"tract","47157011700","B19313_001",27540400,6773392.528
"tract","47157011700","B25002_001",565,106.794
"tract","47157011700","B25002_003",76,53.235
"tract","47157011700","B25003_001",489,108.374
"tract","47157011700","B25003_003",263,85.428
"tract","47157011700","B25044_001",489,108.374
"tract","47157011700","B25044_003",6,17.205
"tract","47157011700","B25044_010",44,28.792
"tract","47157011700","B28002_001",489,108.374
"tract","47157011700","B28002_013",64,34.713
"tract","47157011700","C17002_001",952,250.89
"tract","47157011700","C17002_002",153,113.358
"tract","47157011700","C17002_003",120,83.934
"tract","47157011700","POP100",1280,0
"tract","47157011700","POP100_all",1280,0
"tract","47157011800","B01003_001",6680,2001.85
"tract","47157011800","B03002_001",6680,2001.85
"tract","47157011800","B03002_003",1614,565.153
"tract","47157011800","B03002_004",3591,1809.297
"tract","47157011800","B03002_012",1158,722.253
"tract","47157011800","B11001_001",2037,406.204
"tract","47157011800","B19313_001",189423500,70692214.854
"tract","47157011800","B25002_001",2150,414.377
"tract","47157011800","B25002_003",113,94.409
"tract","47157011800","B25003_001",2037,406.204
"tract","47157011800","B25003_003",1092,346.84
"tract","47157011800","B25044_001",2037,406.204
"tract","47157011800","B25044_003",16,34.828
"tract","47157011800","B25044_010",52,52.479
"tract","47157011800","B28002_001",2037,406.204
"tract","47157011800","B28002_013",127,93.579
"tract","47157011800","C17002_001",6680,2001.85
"tract","47157011800","C17002_002",1096,679.901
"tract","47157011800","C17002_003",276,168.018
"tract","47157011800","POP100",5743,0
"tract","47157011800","POP100_all",5743,0
"tract","47157020221","B01003_001",0,0
"tract","47157020221","B03002_001",0,0
"tract","47157020221","B03002_003",0,0
"tract","47157020221","B03002_004",0,0
"tract","47157020221","B03002_012",0,0
"tract","47157020221","B11001_001",0,0
"tract","47157020221","B19313_001",0,0
"tract","47157020221","B25002_001",0,0
"tract","47157020221","B25002_003",0,0
"tract","47157020221","B25003_001",0,0
"tract","47157020221","B25003_003",0,0
"tract","47157020221","B25044_001",0,0
"tract","47157020221","B25044_003",0,0
"tract","47157020221","B25044_010",0,0
"tract","47157020221","B28002_001",0,0
"tract","47157020221","B28002_013",0,0
"tract","47157020221","C17002_001",0,0
"tract","47157020221","C17002_002",0,0
"tract","47157020221","C17002_003",0,0
"tract","47157020221","POP100",0,0
"tract","47157020221","POP100_all",2742,0
"tract","47157020511","B01003_001",2315,642.001
"tract","47157020511","B03002_001",2315,642.001
"tract","47157020511","B03002_003",115,50.01
"tract","47157020511","B03002_004",1973,649.36
"tract","47157020511","B03002_012",61,98.005
"tract","47157020511","B11001_001",845,197.489
"tract","47157020511","B19313_001",86002300,23792428.522
"tract","47157020511","B25002_001",917,202.872
"tract","47157020511","B25002_003",72,59.363
"tract","47157020511","B25003_001",845,197.489
"tract","47157020511","B25003_003",195,76.217
"tract","47157020511","B25044_001",845,197.489
"tract","47157020511","B25044_003",12,12.728
"tract","47157020511","B25044_010",0,19.799
"tract","47157020511","B28002_001",845,197.489
"tract","47157020511","B28002_013",90,53.712
"tract","47157020511","C17002_001",2309,643.33
"tract","47157020511","C17002_002",95,64.846
"tract","47157020511","C17002_003",125,103.392
"tract","47157020511","POP100",2165,0
"tract","47157020511","POP100_all",2165,0
"tract","47157020521","B01003_001",3615,932.449
"tract","47157020521","B03002_001",3615,932.449
"tract","47157020521","B03002_003",58,68.651
"tract","47157020521","B03002_004",2955,849.233
"tract","47157020521","B03002_012",517,442.635
"tract","47157020521","B11001_001",1307,290.876
"tract","47157020521","B19313_001",70338500,20411564.432
"tract","47157020521","B25002_001",1550,293.58
"tract","47157020521","B25002_003",243,109.06
"tract","47157020521","B25003_001",1307,290.876
"tract","47157020521","B25003_003",853,260.663
"tract","47157020521","B25044_001",1307,290.876
"tract","47157020521","B25044_003",0,24.249
"tract","47157020521","B25044_010",135,85.586
"tract","47157020521","B28002_001",1307,290.876
"tract","47157020521","B28002_013",165,120.549
"tract","47157020521","C17002_001",3615,932.449
"tract","47157020521","C17002_002",551,359.746
"tract","47157020521","C17002_003",253,181.088
"tract","47157020521","POP100",3364,0
"tract","47157020521","POP100_all",3364,0
"tract","47157020523","B01003_001",3767,862.212
"tract","47157020523","B03002_001",3767,862.212
"tract","47157020523","B03002_003",360,320.408
"tract","47157020523","B03002_004",3135,824.694
"tract","47157020523","B03002_012",240,220.601
"tract","47157020523","B11001_001",1174,233.212
"tract","47157020523","B19313_001",75916300,24441791.471
"tract","47157020523","B25002_001",1485,227.247
"tract","47157020523","B25002_003",311,112.61
"tract","47157020523","B25003_001",1174,233.212
"tract","47157020523","B25003_003",948,220.057
"tract","47157020523","B25044_001",1174,233.212
"tract","47157020523","B25044_003",33,38.013
"tract","47157020523","B25044_010",187,122.115
"tract","47157020523","B28002_001",1174,233.212
"tract","47157020523","B28002_013",33,32.65
"tract","47157020523","C17002_001",3676,838.215
"tract","47157020523","C17002_002",648,410.572
"tract","47157020523","C17002_003",793,520.663
"tract","47157020523","POP100",3156,0
"tract","47157020523","POP100_all",3156,0
"tract","47157020524","B01003_001",4416,869.856
"tract","47157020524","B03002_001",4416,869.856
"tract","47157020524","B03002_003",293,164.879
"tract","47157020524","B03002_004",3610,828.633
"tract","47157020524","B03002_012",337,280.23
"tract","47157020524","B11001_001",1617,269.156
"tract","47157020524","B19313_001",118109400,28521168.461
"tract","47157020524","B25002_001",1754,267.328
"tract","47157020524","B25002_003",137,88.843
"tract","47157020524","B25003_001",1617,269.156
"tract","47157020524","B25003_003",714,196.959
"tract","47157020524","B25044_001",1617,269.156
"tract","47157020524","B25044_003",38,39.975
"tract","47157020524","B25044_010",26,46.433
"tract","47157020524","B28002_001",1617,269.156
"tract","47157020524","B28002_013",194,107.856
"tract","47157020524","C17002_001",4416,869.856
"tract","47157020524","C17002_002",495,307.47
"tract","47157020524","C17002_003",323,287.204
"tract","47157020524","POP100",4795,0
"tract","47157020524","POP100_all",4795,0
"tract","47157020531","B01003_001",1206.33,660.615
"tract","47157020531","B03002_001",1206.33,660.615
"tract","47157020531","B03002_003",218.024,130.154
"tract","47157020531","B03002_004",218.296,79.497
"tract","47157020531","B03002_012",731.13,648.637
"tract","47157020531","B11001_001",293.881,82.883
"tract","47157020531","B19313_001",17799484.286,7769384.956
"tract","47157020531","B25002_001",319.621,91.929
"tract","47157020531","B25002_003",25.74,41.135
"tract","47157020531","B25003_001",293.881,82.883
"tract","47157020531","B25003_003",143.621,56.348
"tract","47157020531","B25044_001",293.881,82.883
"tract","47157020531","B25044_003",4.387,14.209
"tract","47157020531","B25044_010",0,13.776
"tract","47157020531","B28002_001",293.881,82.883
"tract","47157020531","B28002_013",21.563,20.863
"tract","47157020531","C17002_001",1206.33,660.615
"tract","47157020531","C17002_002",220.652,314.771
"tract","47157020531","C17002_003",204.438,189.964
"tract","47157020531","POP100",1563,0
"tract","47157020531","POP100_all",5694,0
"tract","47157020532","B01003_001",4779.718,1465.497
"tract","47157020532","B03002_001",4779.718,1465.497
"tract","47157020532","B03002_003",535.622,292.278
"tract","47157020532","B03002_004",3952.546,1423.024
"tract","47157020532","B03002_012",196.137,211.567
"tract","47157020532","B11001_001",1953.163,494.208
"tract","47157020532","B19313_001",147568458.397,65927348.684
"tract","47157020532","B25002_001",2005.163,494.628
"tract","47157020532","B25002_003",52,66.57
"tract","47157020532","B25003_001",1953.163,494.208
"tract","47157020532","B25003_003",1082.633,481.281
"tract","47157020532","B25044_001",1953.163,494.208
"tract","47157020532","B25044_003",17.602,32.389
"tract","47157020532","B25044_010",113.633,98.98
"tract","47157020532","B28002_001",1953.163,494.208
"tract","47157020532","B28002_013",118.41,84.077
"tract","47157020532","C17002_001",4620.718,1465.758
"tract","47157020532","C17002_002",340.502,213.18
"tract","47157020532","C17002_003",430.777,382.793
"tract","47157020532","POP100",5133,0
"tract","47157020532","POP100_all",6041,0
"tract","47157020541","B01003_001",4362,731.971
"tract","47157020541","B03002_001",4362,731.971
"tract","47157020541","B03002_003",478,207.649
"tract","47157020541","B03002_004",3299,750.689
"tract","47157020541","B03002_012",356,239.069
"tract","47157020541","B11001_001",1742,274.177
"tract","47157020541","B19313_001",150763100,36326788.819
"tract","47157020541","B25002_001",1835,290.828
"tract","47157020541","B25002_003",93,94.239
"tract","47157020541","B25003_001",1742,274.177
"tract","47157020541","B25003_003",587,204.563
"tract","47157020541","B25044_001",1742,274.177
"tract","47157020541","B25044_003",7,23.152
"tract","47157020541","B25044_010",73,76.603
"tract","47157020541","B28002_001",1742,274.177
"tract","47157020541","B28002_013",210,118.836
"tract","47157020541","C17002_001",4362,731.971
"tract","47157020541","C17002_002",95,103.267
"tract","47157020541","C17002_003",505,278.288
"tract","47157020541","POP100",5479,0
"tract","47157020541","POP100_all",5479,0
"tract","47157020542","B01003_001",5229,1761.871
"tract","47157020542","B03002_001",5229,1761.871
"tract","47157020542","B03002_003",193,126.815
"tract","47157020542","B03002_004",4637,1747.285
"tract","47157020542","B03002_012",194,245.951
"tract","47157020542","B11001_001",2156,516.164
"tract","47157020542","B19313_001",119909000,36656160.444
"tract","47157020542","B25002_001",2601,531.679
"tract","47157020542","B25002_003",445,209.497
"tract","47157020542","B25003_001",2156,516.164
"tract","47157020542","B25003_003",1717,479.105
"tract","47157020542","B25044_001",2156,516.164
"tract","47157020542","B25044_003",44,55.136
"tract","47157020542","B25044_010",363,221.468
"tract","47157020542","B28002_001",2156,516.164
"tract","47157020542","B28002_013",295,174.96
"tract","47157020542","C17002_001",5229,1761.871
"tract","47157020542","C17002_002",276,353.674
"tract","47157020542","C17002_003",520,453.316
"tract","47157020542","POP100",5237,0
"tract","47157020542","POP100_all",5237,0
"tract","47157020543","B01003_001",3047,936.386
"tract","47157020543","B03002_001",3047,936.386
"tract","47157020543","B03002_003",130,80.387
"tract","47157020543","B03002_004",2664,752.204
"tract","47157020543","B03002_012",211,339.287
"tract","47157020543","B11001_001",1386,304.731
"tract","47157020543","B19313_001",73340200,22135792.591
"tract","47157020543","B25002_001",1683,301.788
"tract","47157020543","B25002_003",297,148.25
"tract","47157020543","B25003_001",1386,304.731
"tract","47157020543","B25003_003",1096,253.3
"tract","47157020543","B25044_001",1386,304.731
"tract","47157020543","B25044_003",0,24.249
"tract","47157020543","B25044_010",239,119.47
"tract","47157020543","B28002_001",1386,304.731
"tract","47157020543","B28002_013",230,108.425
"tract","47157020543","C17002_001",3047,936.386
"tract","47157020543","C17002_002",311,252.688
"tract","47157020543","C17002_003",292,191.092
"tract","47157020543","POP100",2938,0
"tract","47157020543","POP100_all",2938,0
"tract","47157020544","B01003_001",2885,684.856
"tract","47157020544","B03002_001",2885,684.856
"tract","47157020544","B03002_003",433,232.568
"tract","47157020544","B03002_004",2292,684.124
"tract","47157020544","B03002_012",28,55.785
"tract","47157020544","B11001_001",1154,321.548
"tract","47157020544","B19313_001",71292400,20114825.615
"tract","47157020544","B25002_001",1402,324.918
"tract","47157020544","B25002_003",248,109.554
"tract","47157020544","B25003_001",1154,321.548
"tract","47157020544","B25003_003",790,310.942
"tract","47157020544","B25044_001",1154,321.548
"tract","47157020544","B25044_003",12,22.804
"tract","47157020544","B25044_010",113,89.022
"tract","47157020544","B28002_001",1154,321.548
"tract","47157020544","B28002_013",27,34.015
"tract","47157020544","C17002_001",2854,682.898
"tract","47157020544","C17002_002",475,334.861
"tract","47157020544","C17002_003",326,223.808
"tract","47157020544","POP100",2295,0
"tract","47157020544","POP100_all",2295,0
"tract","47157020610","B01003_001",4322,782.141
"tract","47157020610","B03002_001",4322,782.141
"tract","47157020610","B03002_003",544,204.34
"tract","47157020610","B03002_004",3020,708.635
"tract","47157020610","B03002_012",434,348.162
"tract","47157020610","B11001_001",1653,226.612
"tract","47157020610","B19313_001",135789300,34537572.654
"tract","47157020610","B25002_001",1747,236.595
"tract","47157020610","B25002_003",94,77.169
"tract","47157020610","B25003_001",1653,226.612
"tract","47157020610","B25003_003",1154,194.373
"tract","47157020610","B25044_001",1653,226.612
"tract","47157020610","B25044_003",13,29.597
"tract","47157020610","B25044_010",66,54.626
"tract","47157020610","B28002_001",1653,226.612
"tract","47157020610","B28002_013",155,114.983
"tract","47157020610","C17002_001",4322,782.141
"tract","47157020610","C17002_002",420,246.779
"tract","47157020610","C17002_003",113,78.575
"tract","47157020610","POP100",4408,0
"tract","47157020610","POP100_all",4408,0
"tract","47157020621","B01003_001",5280.591,1310.288
"tract","47157020621","B03002_001",5280.591,1310.288
"tract","47157020621","B03002_003",790.176,399.195
"tract","47157020621","B03002_004",3288.914,1043.337
"tract","47157020621","B03002_012",631,647.11
"tract","47157020621","B11001_001",2446.97,570.627
"tract","47157020621","B19313_001",174847428.712,49153547.182
"tract","47157020621","B25002_001",2575.97,559.48
"tract","47157020621","B25002_003",129,122.767
"tract","47157020621","B25003_001",2446.97,570.627
"tract","47157020621","B25003_003",1710.427,506.012
"tract","47157020621","B25044_001",2446.97,570.627
"tract","47157020621","B25044_003",0,26.94
"tract","47157020621","B25044_010",144.768,92.339
"tract","47157020621","B28002_001",2446.97,570.627
"tract","47157020621","B28002_013",159,128.015
